path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,iluminacion_indadecuada,cara_cubierta,head pose,sombrero
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1334-image66428.jpg,53.994555,58.350272,97.842105,59.511797,74.030853,85.646098,53.123412,106.553539,90.292196,107.424682,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1331-image66426.jpg,53.413793,46.154265,99.294011,53.994555,64.448276,76.063521,49.058076,93.486388,85.065336,103.649728,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1330-image05255.jpg,57.188748,47.606171,99.874773,33.087114,70.546279,69.384755,72.578947,93.486388,103.068966,84.774955,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1284-image31939.jpg,62.415608,38.023593,103.649728,41.798548,68.803993,65.319419,60.092559,83.903811,95.519056,89.421053,0,0,0,0,1.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1274-image51214.jpg,51.671506,59.221416,87.678766,58.931034,55.15608,79.548094,52.252269,106.263158,81.580762,108.876588,0,0,0,0,1.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1270-image60760.jpg,44.411978,54.575318,89.711434,60.38294,62.99637,82.451906,42.37931,101.036298,79.257713,104.520871,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1269-image39154.jpg,53.994555,60.673321,99.874773,58.350272,77.515426,77.805808,62.125227,104.23049,95.228675,102.488203,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1267-image38982.jpg,44.411978,55.446461,83.61343,45.863884,83.032668,76.353902,56.898367,106.553539,96.099819,87.678766,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1266-image03461.jpg,46.444646,40.637024,87.098004,51.090744,82.451906,65.319419,42.37931,88.259528,82.742287,97.261343,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1263-image24183.jpg,50.509982,48.186933,97.261343,35.700544,77.805808,71.707804,61.544465,94.647913,90.292196,89.711434,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1262-image60829.jpg,47.315789,56.607985,93.196007,49.058076,69.965517,76.644283,58.059891,101.036298,92.615245,96.3902,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1260-image00842.jpg,51.671506,54.575318,100.165154,55.446461,65.900181,92.905626,49.638838,97.842105,103.068966,99.00363,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1254-image10314.jpg,60.673321,57.479129,94.067151,39.76588,61.544465,81.0,73.15971,105.392015,96.099819,97.551724,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1253-image20495.jpg,40.637024,51.090744,85.355717,55.446461,74.030853,84.484574,45.863884,101.036298,76.353902,103.068966,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1251-image64107.jpg,40.637024,55.15608,83.323049,45.283122,62.705989,80.128857,56.607985,98.713249,86.22686,92.034483,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1250-image21935.jpg,41.217786,44.411978,83.903811,43.540835,63.867514,70.836661,44.121597,88.84029,82.161525,87.969147,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1246-image21158.jpg,44.411978,56.027223,87.388385,53.413793,67.932849,84.774955,52.833031,104.520871,83.032668,103.940109,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1244-image19346.jpg,63.867514,37.15245,105.101633,39.76588,78.676951,66.190563,61.834846,84.484574,93.196007,86.517241,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1243-image70794.jpg,53.704174,45.283122,102.197822,53.413793,68.803993,79.257713,40.637024,89.421053,96.680581,98.132486,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1239-image00538.jpg,58.640653,32.796733,97.842105,39.76588,81.0,61.544465,56.317604,78.676951,88.259528,85.646098,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1238-image05131.jpg,51.671506,40.637024,91.163339,43.250454,75.482759,73.740472,51.671506,89.130672,84.484574,90.001815,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1236-image68233.jpg,36.281307,62.705989,79.838475,45.283122,70.546279,85.065336,50.509982,106.84392,94.647913,89.711434,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1235-image33430.jpg,42.088929,46.444646,82.451906,48.767695,44.702359,74.901996,38.894737,96.3902,68.513612,101.61706,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1232-image10271.jpg,57.188748,38.313975,103.649728,39.76588,80.419238,74.321234,54.284936,86.22686,102.488203,88.259528,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1229-image66144.jpg,58.931034,56.027223,99.00363,59.221416,72.869328,87.969147,57.479129,98.713249,96.099819,104.811252,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1227-image32769.jpg,47.315789,49.348457,87.678766,36.862069,63.867514,75.77314,62.99637,96.3902,94.067151,90.001815,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1226-image15265.jpg,59.802178,58.059891,103.649728,40.637024,84.194192,83.323049,75.192377,100.745917,116.136116,82.451906,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1220-image69995.jpg,64.738657,46.735027,104.23049,53.994555,87.678766,76.063521,57.76951,95.519056,96.3902,101.61706,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1219-image23151.jpg,49.92922,50.800363,99.874773,46.444646,72.869328,77.805808,55.446461,95.519056,93.77677,92.034483,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1217-image09347.jpg,63.577132,49.92922,106.553539,51.381125,86.22686,82.742287,66.190563,103.649728,101.036298,105.101633,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1216-image03703.jpg,35.119782,65.319419,81.0,47.606171,73.450091,76.644283,62.415608,109.45735,97.261343,94.067151,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1196-image01150.jpg,60.38294,57.188748,102.778584,55.736842,83.323049,83.032668,65.029038,104.520871,97.842105,102.778584,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1194-image36926.jpg,46.444646,58.640653,97.551724,54.865699,56.898367,79.548094,46.444646,108.876588,85.065336,107.134301,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1193-image04408.jpg,60.673321,61.544465,104.811252,60.38294,81.290381,98.422868,66.190563,117.297641,100.455535,115.555354,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1189-image20199.jpg,46.735027,62.705989,91.744102,49.638838,69.965517,91.453721,65.319419,108.586207,100.165154,98.713249,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1188-image20338.jpg,46.154265,39.76588,90.582577,40.637024,65.6098,67.932849,45.863884,87.678766,90.001815,87.969147,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1186-image30623.jpg,64.448276,62.99637,103.068966,56.027223,73.450091,85.936479,75.482759,112.07078,105.682396,105.392015,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1185-image15010.jpg,55.15608,47.896552,95.519056,40.056261,74.321234,72.578947,69.965517,96.099819,97.551724,92.034483,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1182-image19232.jpg,59.511797,60.092559,102.197822,62.99637,79.548094,84.774955,66.190563,103.940109,90.582577,105.101633,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1181-image70664.jpg,49.638838,38.313975,92.034483,40.637024,78.967332,78.676951,43.540835,89.421053,79.257713,88.549909,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1179-image66876.jpg,53.413793,54.865699,97.842105,60.673321,75.482759,83.323049,49.348457,93.196007,94.647913,99.584392,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1178-image39060.jpg,47.606171,50.800363,90.292196,44.702359,53.123412,76.644283,51.090744,98.422868,104.520871,94.067151,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1173-image02057.jpg,42.960073,37.733212,88.84029,40.346642,65.6098,66.480944,34.248639,80.419238,83.61343,82.451906,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1172-image56536.jpg,61.254083,45.573503,107.715064,43.831216,79.838475,66.480944,67.642468,93.196007,100.455535,95.228675,0,0,0,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1170-image23324.jpg,41.798548,37.15245,83.032668,43.250454,67.932849,63.286751,42.669691,83.323049,75.482759,84.774955,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1169-image21700.jpg,45.573503,56.898367,94.067151,49.638838,73.15971,83.323049,53.413793,96.3902,102.197822,85.646098,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1166-image23267.jpg,51.671506,52.252269,99.00363,47.896552,84.774955,53.994555,69.094374,88.259528,102.778584,83.903811,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1165-image01177.jpg,51.671506,63.577132,100.455535,55.736842,87.098004,85.936479,62.415608,109.166969,101.61706,102.197822,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1163-image60517.jpg,58.059891,51.671506,101.61706,48.477314,83.032668,78.676951,64.738657,100.165154,97.551724,97.842105,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1162-image34911.jpg,46.735027,42.088929,91.163339,46.735027,79.838475,69.965517,40.927405,90.001815,86.517241,92.324864,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1158-image02869.jpg,45.863884,64.738657,84.774955,49.92922,62.99637,80.419238,60.963702,107.134301,103.359347,90.872958,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1157-image29975.jpg,61.254083,56.027223,101.326679,49.638838,95.809437,85.936479,53.704174,105.972777,98.713249,103.649728,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1155-image09973.jpg,60.963702,52.54265,105.101633,53.123412,78.676951,80.709619,61.544465,102.197822,96.680581,100.745917,1,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1154-image23726.jpg,69.094374,53.413793,104.811252,47.606171,75.192377,73.15971,70.255898,96.099819,108.295826,92.905626,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1151-image21450.jpg,43.250454,54.865699,96.099819,48.477314,74.030853,62.125227,46.444646,98.132486,96.680581,92.615245,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1150-image47430.jpg,60.092559,55.446461,102.778584,54.575318,64.448276,84.774955,58.640653,105.101633,101.326679,105.682396,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1148-image05098.jpg,53.413793,56.898367,102.778584,49.638838,79.838475,86.517241,60.673321,103.649728,107.715064,98.132486,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1147-image02819.jpg,57.479129,50.800363,107.715064,42.960073,85.646098,78.967332,76.063521,98.422868,109.747731,92.324864,0,0,0,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1231-image20259.jpg,46.444646,52.54265,93.77677,57.479129,69.384755,80.128857,50.509982,96.099819,83.323049,98.713249,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1230-image18801.jpg,58.931034,54.284936,104.520871,51.381125,87.388385,85.355717,69.094374,103.359347,101.036298,101.036298,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1187-image20439.jpg,56.027223,54.284936,95.809437,27.279492,76.063521,63.867514,81.580762,94.647913,116.716878,73.740472,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1177-image47360.jpg,67.061706,54.284936,102.488203,58.931034,68.22323,80.128857,63.286751,101.326679,94.357532,109.166969,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1175-image70679.jpg,57.76951,57.188748,104.23049,48.477314,70.546279,85.936479,64.448276,98.132486,108.876588,93.196007,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1174-image24452.jpg,61.834846,48.186933,91.744102,56.898367,87.388385,72.578947,63.577132,95.519056,83.61343,101.326679,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1167-image06421.jpg,67.061706,40.637024,108.295826,36.862069,73.740472,61.544465,66.190563,91.744102,99.00363,87.969147,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1160-image19945.jpg,60.673321,48.767695,107.715064,52.252269,87.098004,68.513612,62.125227,90.292196,97.551724,92.905626,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1159-image28737.jpg,66.771325,39.76588,112.651543,41.798548,69.384755,67.932849,62.99637,87.098004,108.005445,88.549909,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1153-image51325.jpg,65.6098,51.671506,109.747731,44.121597,69.384755,81.0,69.965517,101.907441,108.876588,97.551724,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1146-image60568.jpg,56.898367,52.54265,104.23049,59.511797,76.353902,82.451906,51.090744,98.422868,93.486388,103.649728,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1142-image03746.jpg,55.15608,44.99274,98.132486,61.544465,63.286751,81.871143,35.700544,87.098004,77.225045,105.101633,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1141-image22500.jpg,51.090744,47.025408,96.099819,39.76588,83.032668,72.288566,56.027223,88.549909,104.23049,82.161525,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1135-image15759.jpg,62.125227,46.735027,108.586207,43.250454,76.934664,77.225045,67.061706,95.809437,103.649728,94.067151,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1134-image64066.jpg,53.704174,45.573503,98.132486,44.702359,57.479129,79.548094,60.963702,95.809437,94.357532,95.519056,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1131-image60957.jpg,54.865699,55.736842,102.197822,51.961887,78.38657,79.257713,63.286751,102.778584,96.099819,103.068966,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1127-image20215.jpg,39.475499,48.477314,83.903811,35.119782,76.063521,72.578947,61.834846,96.680581,101.326679,88.259528,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1123-image52365.jpg,48.186933,46.154265,83.903811,41.798548,76.934664,68.22323,50.219601,91.744102,75.77314,88.84029,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1120-image65052.jpg,61.254083,46.444646,96.3902,45.283122,61.544465,66.190563,60.963702,93.486388,86.807623,92.905626,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1117-image69525.jpg,49.058076,41.217786,92.905626,39.475499,71.127042,66.190563,50.800363,87.678766,90.001815,87.098004,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1145-image17797.jpg,57.76951,47.896552,96.3902,46.735027,81.0,73.15971,61.254083,89.711434,95.228675,89.130672,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1139-image21340.jpg,52.252269,54.865699,97.842105,53.994555,76.353902,78.676951,53.994555,99.584392,94.647913,99.584392,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1138-image53234.jpg,58.350272,51.090744,93.486388,52.252269,88.549909,75.192377,70.546279,99.584392,94.647913,98.713249,0,0,0,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1132-image55547.jpg,63.577132,56.027223,105.972777,53.123412,77.515426,82.451906,72.578947,106.263158,97.261343,105.101633,0,0,0,1,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1126-image43708.jpg,43.831216,43.540835,84.194192,46.154265,80.128857,78.676951,47.025408,92.615245,80.128857,92.324864,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1119-image17072.jpg,53.123412,40.637024,88.549909,49.638838,78.676951,74.321234,53.413793,89.130672,74.901996,94.357532,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1140-image19694.jpg,34.829401,51.671506,85.936479,45.573503,65.029038,72.578947,45.283122,91.744102,84.194192,87.098004,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1136-image22928.jpg,41.508167,53.123412,86.807623,48.477314,57.188748,74.901996,45.573503,91.163339,82.742287,87.098004,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1133-image22753.jpg,37.15245,49.638838,83.903811,47.025408,62.125227,72.578947,42.669691,94.938294,85.355717,91.163339,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1128-image50744.jpg,53.994555,57.479129,98.422868,49.638838,69.675136,85.355717,59.221416,104.23049,105.682396,98.422868,1,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1125-image20259.jpg,39.76588,51.671506,86.807623,54.284936,51.961887,80.128857,38.023593,90.872958,73.15971,94.357532,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1121-image05062.jpg,53.994555,37.733212,92.615245,40.927405,63.867514,69.965517,53.704174,86.807623,85.355717,88.84029,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1118-image19703.jpg,55.736842,45.283122,102.197822,48.477314,71.127042,72.578947,52.833031,85.355717,98.422868,90.001815,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1143-image32032.jpg,42.960073,47.606171,87.678766,42.088929,78.676951,82.451906,46.154265,97.551724,82.742287,88.84029,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1137-image06860.jpg,45.863884,54.284936,93.196007,45.863884,73.15971,86.517241,61.254083,102.488203,98.422868,92.034483,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1129-image66714.jpg,47.315789,40.637024,100.165154,38.894737,74.030853,70.836661,48.477314,92.905626,97.842105,93.77677,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1144-image16084.jpg,50.219601,59.802178,89.421053,47.896552,71.998185,83.903811,67.352087,106.553539,99.584392,98.713249,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\1130-image02039.jpg,33.087114,38.894737,78.38657,38.023593,55.446461,60.092559,42.669691,88.84029,71.707804,87.388385,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\Irv_Nathan_0001.jpg,105.75,110.75,151.25,113.75,120.75,135.25,106.25,159.25,136.25,162.75,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\Irwan_Fadzi_Idris_0001.jpg,109.25,112.25,146.75,112.75,132.75,135.75,115.25,161.25,142.25,158.75,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\Isabel_Orellana_0001.jpg,95.75,121.75,142.75,114.25,126.25,138.25,111.75,172.75,147.75,166.25,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\Isabela_Moraes_0001.jpg,103.75,117.75,146.25,109.25,124.25,138.25,117.25,159.75,155.75,150.25,0,0,0,0,0.0,0
